src	tgt	src_lang	tgt_lang	tag	source_file
beeck	pipent	en	fr	homophone	en_fr_homophones_iterative.csv
bach	quête	en	fr	homophone	en_fr_homophones_iterative.csv
behne	pète	en	fr	homophone	en_fr_homophones_iterative.csv
biehn	quitte	en	fr	homophone	en_fr_homophones_iterative.csv
fess	foncent	en	fr	homophone	en_fr_homophones_iterative.csv
jeep	chinent	en	fr	homophone	en_fr_homophones_iterative.csv
bead	quittent	en	fr	homophone	en_fr_homophones_iterative.csv
taut	ceinte	en	fr	homophone	en_fr_homophones_iterative.csv
test	peste	en	fr	homophone	en_fr_homophones_iterative.csv
debt	fonte	en	fr	homophone	en_fr_homophones_iterative.csv
besse	pète	en	fr	homophone	en_fr_homophones_iterative.csv
xue	soûl	en	fr	homophone	en_fr_homophones_iterative.csv
net	monte	en	fr	homophone	en_fr_homophones_iterative.csv
somme	tiennes	en	fr	homophone	en_fr_homophones_iterative.csv
todd	fendes	en	fr	homophone	en_fr_homophones_iterative.csv
tete	bonne	en	fr	homophone	en_fr_homophones_iterative.csv
vet	tienne	en	fr	homophone	en_fr_homophones_iterative.csv
tien	quêtent	en	fr	homophone	en_fr_homophones_iterative.csv
deet	tiques	en	fr	homophone	en_fr_homophones_iterative.csv
tec	note	en	fr	homophone	en_fr_homophones_iterative.csv
check	chante	en	fr	homophone	en_fr_homophones_iterative.csv
keitt	tisse	en	fr	homophone	en_fr_homophones_iterative.csv
tess	vîntes	en	fr	homophone	en_fr_homophones_iterative.csv
says	tentent	en	fr	homophone	en_fr_homophones_iterative.csv
kett	bote	en	fr	homophone	en_fr_homophones_iterative.csv
fauss	fendent	en	fr	homophone	en_fr_homophones_iterative.csv
tess	bandes	en	fr	homophone	en_fr_homophones_iterative.csv
wed	votent	en	fr	homophone	en_fr_homophones_iterative.csv
siess	dix	en	fr	homophone	en_fr_homophones_iterative.csv
phen	tiennes	en	fr	homophone	en_fr_homophones_iterative.csv
meet	mine	en	fr	homophone	en_fr_homophones_iterative.csv
bes	kits	en	fr	homophone	en_fr_homophones_iterative.csv
boff	pense	en	fr	homophone	en_fr_homophones_iterative.csv
pet	pente	en	fr	homophone	en_fr_homophones_iterative.csv
cech	faîte	en	fr	homophone	en_fr_homophones_iterative.csv
doss	denses	en	fr	homophone	en_fr_homophones_iterative.csv
says	danse	en	fr	homophone	en_fr_homophones_iterative.csv
knous	botte	en	fr	homophone	en_fr_homophones_iterative.csv
dummy	finies	en	fr	homophone	en_fr_homophones_iterative.csv
not	nymphe	en	fr	homophone	en_fr_homophones_iterative.csv
coss	tètent	en	fr	homophone	en_fr_homophones_iterative.csv
siem	dîmes	en	fr	homophone	en_fr_homophones_iterative.csv
potty	bondi	en	fr	homophone	en_fr_homophones_iterative.csv
sot	scinde	en	fr	homophone	en_fr_homophones_iterative.csv
bok	tentes	en	fr	homophone	en_fr_homophones_iterative.csv
fehn	toc	en	fr	homophone	en_fr_homophones_iterative.csv
pot	penne	en	fr	homophone	en_fr_homophones_iterative.csv
to	vouent	en	fr	homophone	en_fr_homophones_iterative.csv
tock	pep	en	fr	homophone	en_fr_homophones_iterative.csv
benn	pète	en	fr	homophone	en_fr_homophones_iterative.csv
taught	pênes	en	fr	homophone	en_fr_homophones_iterative.csv
taught	socque	en	fr	homophone	en_fr_homophones_iterative.csv
salk	feintent	en	fr	homophone	en_fr_homophones_iterative.csv
pett	banquent	en	fr	homophone	en_fr_homophones_iterative.csv
dean	cime	en	fr	homophone	en_fr_homophones_iterative.csv
topp	don	en	fr	homophone	en_fr_homophones_iterative.csv
tee	dis	en	fr	homophone	en_fr_homophones_iterative.csv
mess	monte	en	fr	homophone	en_fr_homophones_iterative.csv
pott	tombent	en	fr	homophone	en_fr_homophones_iterative.csv
bock	bettes	en	fr	homophone	en_fr_homophones_iterative.csv
naught	messes	en	fr	homophone	en_fr_homophones_iterative.csv
sot	scène	en	fr	homophone	en_fr_homophones_iterative.csv
tea	nies	en	fr	homophone	en_fr_homophones_iterative.csv
fehn	vante	en	fr	homophone	en_fr_homophones_iterative.csv
peace	kit	en	fr	homophone	en_fr_homophones_iterative.csv
todd	sainte	en	fr	homophone	en_fr_homophones_iterative.csv
vet	sotte	en	fr	homophone	en_fr_homophones_iterative.csv
vaught	veinent	en	fr	homophone	en_fr_homophones_iterative.csv
boch	tombent	en	fr	homophone	en_fr_homophones_iterative.csv
baade	bonde	en	fr	homophone	en_fr_homophones_iterative.csv
zepp	sennes	en	fr	homophone	en_fr_homophones_iterative.csv
notte	pète	en	fr	homophone	en_fr_homophones_iterative.csv
keach	tee	en	fr	homophone	en_fr_homophones_iterative.csv
knott	maine	en	fr	homophone	en_fr_homophones_iterative.csv
beene	kit	en	fr	homophone	en_fr_homophones_iterative.csv
nauss	ponde	en	fr	homophone	en_fr_homophones_iterative.csv
top	cake	en	fr	homophone	en_fr_homophones_iterative.csv
bec	tombent	en	fr	homophone	en_fr_homophones_iterative.csv
says	set	en	fr	homophone	en_fr_homophones_iterative.csv
keef	bide	en	fr	homophone	en_fr_homophones_iterative.csv
todd	votent	en	fr	homophone	en_fr_homophones_iterative.csv
falk	vante	en	fr	homophone	en_fr_homophones_iterative.csv
knous	bandes	en	fr	homophone	en_fr_homophones_iterative.csv
feet	cite	en	fr	homophone	en_fr_homophones_iterative.csv
beep	bine	en	fr	homophone	en_fr_homophones_iterative.csv
cech	toquent	en	fr	homophone	en_fr_homophones_iterative.csv
body	bondie	en	fr	homophone	en_fr_homophones_iterative.csv
senn	fob	en	fr	homophone	en_fr_homophones_iterative.csv
khoo	pou	en	fr	homophone	en_fr_homophones_iterative.csv
saud	cet	en	fr	homophone	en_fr_homophones_iterative.csv
beak	bittent	en	fr	homophone	en_fr_homophones_iterative.csv
ben	tète	en	fr	homophone	en_fr_homophones_iterative.csv
dead	dette	en	fr	homophone	en_fr_homophones_iterative.csv
beat	biques	en	fr	homophone	en_fr_homophones_iterative.csv
copp	tek	en	fr	homophone	en_fr_homophones_iterative.csv
tete	bof	en	fr	homophone	en_fr_homophones_iterative.csv
ma	mont	en	fr	homophone	en_fr_homophones_iterative.csv
sue	fou	en	fr	homophone	en_fr_homophones_iterative.csv
fett	tiennent	en	fr	homophone	en_fr_homophones_iterative.csv
pot	pendes	en	fr	homophone	en_fr_homophones_iterative.csv
bead	bittes	en	fr	homophone	en_fr_homophones_iterative.csv
talk	tombe	en	fr	homophone	en_fr_homophones_iterative.csv
baek	quête	en	fr	homophone	en_fr_homophones_iterative.csv
somme	fen	en	fr	homophone	en_fr_homophones_iterative.csv
tech	fêtent	en	fr	homophone	en_fr_homophones_iterative.csv
tek	toc	en	fr	homophone	en_fr_homophones_iterative.csv
beu	cous	en	fr	homophone	en_fr_homophones_iterative.csv
copp	bête	en	fr	homophone	en_fr_homophones_iterative.csv
tet	soc	en	fr	homophone	en_fr_homophones_iterative.csv
boos	boudent	en	fr	homophone	en_fr_homophones_iterative.csv
tech	tempe	en	fr	homophone	en_fr_homophones_iterative.csv
yaw	aie	en	fr	homophone	en_fr_homophones_iterative.csv
bean	tique	en	fr	homophone	en_fr_homophones_iterative.csv
tien	bottes	en	fr	homophone	en_fr_homophones_iterative.csv
baack	tempe	en	fr	homophone	en_fr_homophones_iterative.csv
koppe	botte	en	fr	homophone	en_fr_homophones_iterative.csv
talk	faine	en	fr	homophone	en_fr_homophones_iterative.csv
boss'	pince	en	fr	homophone	en_fr_homophones_iterative.csv
tet	pinte	en	fr	homophone	en_fr_homophones_iterative.csv
daw	vont	en	fr	homophone	en_fr_homophones_iterative.csv
calk	tienne	en	fr	homophone	en_fr_homophones_iterative.csv
notte	banquent	en	fr	homophone	en_fr_homophones_iterative.csv
debt	ventes	en	fr	homophone	en_fr_homophones_iterative.csv
teet	sises	en	fr	homophone	en_fr_homophones_iterative.csv
seaq	tite	en	fr	homophone	en_fr_homophones_iterative.csv
pot	quêtent	en	fr	homophone	en_fr_homophones_iterative.csv
mauk	mec	en	fr	homophone	en_fr_homophones_iterative.csv
duh	sent	en	fr	homophone	en_fr_homophones_iterative.csv
ka	bons	en	fr	homophone	en_fr_homophones_iterative.csv
fette	cet	en	fr	homophone	en_fr_homophones_iterative.csv
fawn	senne	en	fr	homophone	en_fr_homophones_iterative.csv
tue	coud	en	fr	homophone	en_fr_homophones_iterative.csv
kalk	bettes	en	fr	homophone	en_fr_homophones_iterative.csv
keitt	bine	en	fr	homophone	en_fr_homophones_iterative.csv
sieck	dînes	en	fr	homophone	en_fr_homophones_iterative.csv
saw	sangs	en	fr	homophone	en_fr_homophones_iterative.csv
taube	pompe	en	fr	homophone	en_fr_homophones_iterative.csv
seck	feintent	en	fr	homophone	en_fr_homophones_iterative.csv
sawed	teintent	en	fr	homophone	en_fr_homophones_iterative.csv
men	mentent	en	fr	homophone	en_fr_homophones_iterative.csv
vet	vaine	en	fr	homophone	en_fr_homophones_iterative.csv
dues	soutes	en	fr	homophone	en_fr_homophones_iterative.csv
schopp	yens	en	fr	homophone	en_fr_homophones_iterative.csv
bien	kits	en	fr	homophone	en_fr_homophones_iterative.csv
tet	cep	en	fr	homophone	en_fr_homophones_iterative.csv
tien	tombes	en	fr	homophone	en_fr_homophones_iterative.csv
sette	dos	en	fr	homophone	en_fr_homophones_iterative.csv
teck	feinte	en	fr	homophone	en_fr_homophones_iterative.csv
penh	quêtes	en	fr	homophone	en_fr_homophones_iterative.csv
beede	bittent	en	fr	homophone	en_fr_homophones_iterative.csv
be	nids	en	fr	homophone	en_fr_homophones_iterative.csv
taught	bonnes	en	fr	homophone	en_fr_homophones_iterative.csv
cop	bang	en	fr	homophone	en_fr_homophones_iterative.csv
khoo	bouts	en	fr	homophone	en_fr_homophones_iterative.csv
dees	tweed	en	fr	homophone	en_fr_homophones_iterative.csv
pott	tantes	en	fr	homophone	en_fr_homophones_iterative.csv
tech	coqs	en	fr	homophone	en_fr_homophones_iterative.csv
pett	tontes	en	fr	homophone	en_fr_homophones_iterative.csv
taught	panse	en	fr	homophone	en_fr_homophones_iterative.csv
boch	tantes	en	fr	homophone	en_fr_homophones_iterative.csv
tek	conques	en	fr	homophone	en_fr_homophones_iterative.csv
siek	vîtes	en	fr	homophone	en_fr_homophones_iterative.csv
et	tchèque	en	fr	homophone	en_fr_homophones_iterative.csv
baack	coqs	en	fr	homophone	en_fr_homophones_iterative.csv
teck	teintes	en	fr	homophone	en_fr_homophones_iterative.csv
daun	tente	en	fr	homophone	en_fr_homophones_iterative.csv
nott	baisses	en	fr	homophone	en_fr_homophones_iterative.csv
bec	tantes	en	fr	homophone	en_fr_homophones_iterative.csv
taught	coques	en	fr	homophone	en_fr_homophones_iterative.csv
pesh	penchent	en	fr	homophone	en_fr_homophones_iterative.csv
mette	mènes	en	fr	homophone	en_fr_homophones_iterative.csv
set	tek	en	fr	homophone	en_fr_homophones_iterative.csv
beeby	kiki	en	fr	homophone	en_fr_homophones_iterative.csv
bock	cakes	en	fr	homophone	en_fr_homophones_iterative.csv
cep	tiennent	en	fr	homophone	en_fr_homophones_iterative.csv
keck	bangs	en	fr	homophone	en_fr_homophones_iterative.csv
pott	nonces	en	fr	homophone	en_fr_homophones_iterative.csv
bess	bandes	en	fr	homophone	en_fr_homophones_iterative.csv
voght	tek	en	fr	homophone	en_fr_homophones_iterative.csv
topp	cènes	en	fr	homophone	en_fr_homophones_iterative.csv
bok	quêtes	en	fr	homophone	en_fr_homophones_iterative.csv
saez	disse	en	fr	homophone	en_fr_homophones_iterative.csv
todd	bette	en	fr	homophone	en_fr_homophones_iterative.csv
duh	sang	en	fr	homophone	en_fr_homophones_iterative.csv
talk	pep	en	fr	homophone	en_fr_homophones_iterative.csv
falk	tinte	en	fr	homophone	en_fr_homophones_iterative.csv
deas	tissent	en	fr	homophone	en_fr_homophones_iterative.csv
fahd	teintes	en	fr	homophone	en_fr_homophones_iterative.csv
bett	net	en	fr	homophone	en_fr_homophones_iterative.csv
dead	fête	en	fr	homophone	en_fr_homophones_iterative.csv
kett	pintent	en	fr	homophone	en_fr_homophones_iterative.csv
otte	ès	en	fr	homophone	en_fr_homophones_iterative.csv
set	teks	en	fr	homophone	en_fr_homophones_iterative.csv
bong	tète	en	fr	homophone	en_fr_homophones_iterative.csv
taut	tombe	en	fr	homophone	en_fr_homophones_iterative.csv
taut	sonde	en	fr	homophone	en_fr_homophones_iterative.csv
knauss	panse	en	fr	homophone	en_fr_homophones_iterative.csv
tek	tonte	en	fr	homophone	en_fr_homophones_iterative.csv
pet	coq	en	fr	homophone	en_fr_homophones_iterative.csv
knauss	mettent	en	fr	homophone	en_fr_homophones_iterative.csv
beese	bides	en	fr	homophone	en_fr_homophones_iterative.csv
kopp	tinte	en	fr	homophone	en_fr_homophones_iterative.csv
moch	mainte	en	fr	homophone	en_fr_homophones_iterative.csv
sec	sottes	en	fr	homophone	en_fr_homophones_iterative.csv
boff	pincent	en	fr	homophone	en_fr_homophones_iterative.csv
cos	tende	en	fr	homophone	en_fr_homophones_iterative.csv
saas	sondes	en	fr	homophone	en_fr_homophones_iterative.csv
seese	dissent	en	fr	homophone	en_fr_homophones_iterative.csv
pot	bottes	en	fr	homophone	en_fr_homophones_iterative.csv
taube	tiennent	en	fr	homophone	en_fr_homophones_iterative.csv
baughn	botte	en	fr	homophone	en_fr_homophones_iterative.csv
web	teks	en	fr	homophone	en_fr_homophones_iterative.csv
top	wok	en	fr	homophone	en_fr_homophones_iterative.csv
beeck	bines	en	fr	homophone	en_fr_homophones_iterative.csv
bett	tinssent	en	fr	homophone	en_fr_homophones_iterative.csv
teak	bite	en	fr	homophone	en_fr_homophones_iterative.csv
keef	bit	en	fr	homophone	en_fr_homophones_iterative.csv
bosch	tanche	en	fr	homophone	en_fr_homophones_iterative.csv
benne	bote	en	fr	homophone	en_fr_homophones_iterative.csv
vette	tète	en	fr	homophone	en_fr_homophones_iterative.csv
sepp	tètent	en	fr	homophone	en_fr_homophones_iterative.csv
topp	pope	en	fr	homophone	en_fr_homophones_iterative.csv
tek	donne	en	fr	homophone	en_fr_homophones_iterative.csv
foo	vouent	en	fr	homophone	en_fr_homophones_iterative.csv
dew	sous	en	fr	homophone	en_fr_homophones_iterative.csv
pet	tinsses	en	fr	homophone	en_fr_homophones_iterative.csv
tete	caisses	en	fr	homophone	en_fr_homophones_iterative.csv
tech	vote	en	fr	homophone	en_fr_homophones_iterative.csv
not	benne	en	fr	homophone	en_fr_homophones_iterative.csv
feat	dix	en	fr	homophone	en_fr_homophones_iterative.csv
douwe	fou	en	fr	homophone	en_fr_homophones_iterative.csv
venn	dom	en	fr	homophone	en_fr_homophones_iterative.csv
veen	types	en	fr	homophone	en_fr_homophones_iterative.csv
daun	ceps	en	fr	homophone	en_fr_homophones_iterative.csv
tet	dansent	en	fr	homophone	en_fr_homophones_iterative.csv
seck	scène	en	fr	homophone	en_fr_homophones_iterative.csv
baus	pètes	en	fr	homophone	en_fr_homophones_iterative.csv
pot	tombes	en	fr	homophone	en_fr_homophones_iterative.csv
gnaw	temps	en	fr	homophone	en_fr_homophones_iterative.csv
meat	nippes	en	fr	homophone	en_fr_homophones_iterative.csv
kalk	cakes	en	fr	homophone	en_fr_homophones_iterative.csv
sought	foncent	en	fr	homophone	en_fr_homophones_iterative.csv
pett	nymphe	en	fr	homophone	en_fr_homophones_iterative.csv
nee	qui	en	fr	homophone	en_fr_homophones_iterative.csv
behne	tek	en	fr	homophone	en_fr_homophones_iterative.csv
dease	citent	en	fr	homophone	en_fr_homophones_iterative.csv
knotty	cosys	en	fr	homophone	en_fr_homophones_iterative.csv
teet	tip	en	fr	homophone	en_fr_homophones_iterative.csv
paugh	quais	en	fr	homophone	en_fr_homophones_iterative.csv
baade	tantes	en	fr	homophone	en_fr_homophones_iterative.csv
keck	peinent	en	fr	homophone	en_fr_homophones_iterative.csv
ben	campes	en	fr	homophone	en_fr_homophones_iterative.csv
behn	teks	en	fr	homophone	en_fr_homophones_iterative.csv
seas	citent	en	fr	homophone	en_fr_homophones_iterative.csv
baus	pèze	en	fr	homophone	en_fr_homophones_iterative.csv
beese	biffent	en	fr	homophone	en_fr_homophones_iterative.csv
cos	pondes	en	fr	homophone	en_fr_homophones_iterative.csv
penh	tante	en	fr	homophone	en_fr_homophones_iterative.csv
not	manquent	en	fr	homophone	en_fr_homophones_iterative.csv
dah	fond	en	fr	homophone	en_fr_homophones_iterative.csv
tete	fesse	en	fr	homophone	en_fr_homophones_iterative.csv
behne	bête	en	fr	homophone	en_fr_homophones_iterative.csv
not	tiennes	en	fr	homophone	en_fr_homophones_iterative.csv
pooch	boues	en	fr	homophone	en_fr_homophones_iterative.csv
said	tinssent	en	fr	homophone	en_fr_homophones_iterative.csv
copp	becs	en	fr	homophone	en_fr_homophones_iterative.csv
shott	chaînent	en	fr	homophone	en_fr_homophones_iterative.csv
nett	ponce	en	fr	homophone	en_fr_homophones_iterative.csv
cou	pouls	en	fr	homophone	en_fr_homophones_iterative.csv
pod	bossent	en	fr	homophone	en_fr_homophones_iterative.csv
said	vinssent	en	fr	homophone	en_fr_homophones_iterative.csv
besse	bête	en	fr	homophone	en_fr_homophones_iterative.csv
besse	nymphe	en	fr	homophone	en_fr_homophones_iterative.csv
sieck	seines	en	fr	homophone	en_fr_homophones_iterative.csv
vaught	fen	en	fr	homophone	en_fr_homophones_iterative.csv
tien	pennes	en	fr	homophone	en_fr_homophones_iterative.csv
taut	pep	en	fr	homophone	en_fr_homophones_iterative.csv
dead	oueds	en	fr	homophone	en_fr_homophones_iterative.csv
baade	nonces	en	fr	homophone	en_fr_homophones_iterative.csv
su	doue	en	fr	homophone	en_fr_homophones_iterative.csv
boch	tecks	en	fr	homophone	en_fr_homophones_iterative.csv
neff	messe	en	fr	homophone	en_fr_homophones_iterative.csv
benn	tek	en	fr	homophone	en_fr_homophones_iterative.csv
voght	veinent	en	fr	homophone	en_fr_homophones_iterative.csv
wii	phi	en	fr	homophone	en_fr_homophones_iterative.csv
mette	manques	en	fr	homophone	en_fr_homophones_iterative.csv
bock	toque	en	fr	homophone	en_fr_homophones_iterative.csv
said	votes	en	fr	homophone	en_fr_homophones_iterative.csv
knot	tintent	en	fr	homophone	en_fr_homophones_iterative.csv
shott	cheik	en	fr	homophone	en_fr_homophones_iterative.csv
key	ni	en	fr	homophone	en_fr_homophones_iterative.csv
copp	pintes	en	fr	homophone	en_fr_homophones_iterative.csv
boss'	quintes	en	fr	homophone	en_fr_homophones_iterative.csv
beck	tête	en	fr	homophone	en_fr_homophones_iterative.csv
fob	dettes	en	fr	homophone	en_fr_homophones_iterative.csv
temme	don	en	fr	homophone	en_fr_homophones_iterative.csv
behne	quintes	en	fr	homophone	en_fr_homophones_iterative.csv
notte	tek	en	fr	homophone	en_fr_homophones_iterative.csv
chef	chantes	en	fr	homophone	en_fr_homophones_iterative.csv
dees	tisse	en	fr	homophone	en_fr_homophones_iterative.csv
teck	feintes	en	fr	homophone	en_fr_homophones_iterative.csv
tete	ceinte	en	fr	homophone	en_fr_homophones_iterative.csv
web	toc	en	fr	homophone	en_fr_homophones_iterative.csv
vette	veines	en	fr	homophone	en_fr_homophones_iterative.csv
tien	cèpes	en	fr	homophone	en_fr_homophones_iterative.csv
duh	tends	en	fr	homophone	en_fr_homophones_iterative.csv
boss'	bande	en	fr	homophone	en_fr_homophones_iterative.csv
benn	bête	en	fr	homophone	en_fr_homophones_iterative.csv
dawn	soc	en	fr	homophone	en_fr_homophones_iterative.csv
pique	tiquent	en	fr	homophone	en_fr_homophones_iterative.csv
bok	tante	en	fr	homophone	en_fr_homophones_iterative.csv
senne	dom	en	fr	homophone	en_fr_homophones_iterative.csv
peek	bic	en	fr	homophone	en_fr_homophones_iterative.csv
vaught	dense	en	fr	homophone	en_fr_homophones_iterative.csv
sepp	toc	en	fr	homophone	en_fr_homophones_iterative.csv
pep	nantes	en	fr	homophone	en_fr_homophones_iterative.csv
peek	tics	en	fr	homophone	en_fr_homophones_iterative.csv
taught	faîte	en	fr	homophone	en_fr_homophones_iterative.csv
fob	teck	en	fr	homophone	en_fr_homophones_iterative.csv
venn	tocs	en	fr	homophone	en_fr_homophones_iterative.csv
tec	cakes	en	fr	homophone	en_fr_homophones_iterative.csv
sot	foncent	en	fr	homophone	en_fr_homophones_iterative.csv
mock	mènent	en	fr	homophone	en_fr_homophones_iterative.csv
fahd	tentent	en	fr	homophone	en_fr_homophones_iterative.csv
venne	vîntes	en	fr	homophone	en_fr_homophones_iterative.csv
kook	bouc	en	fr	homophone	en_fr_homophones_iterative.csv
taught	baissent	en	fr	homophone	en_fr_homophones_iterative.csv
notte	bête	en	fr	homophone	en_fr_homophones_iterative.csv
cech	faine	en	fr	homophone	en_fr_homophones_iterative.csv
sieh	tees	en	fr	homophone	en_fr_homophones_iterative.csv
ti	pi	en	fr	homophone	en_fr_homophones_iterative.csv
notte	nymphe	en	fr	homophone	en_fr_homophones_iterative.csv
dazs	tinssent	en	fr	homophone	en_fr_homophones_iterative.csv
teat	kif	en	fr	homophone	en_fr_homophones_iterative.csv
faught	tiennent	en	fr	homophone	en_fr_homophones_iterative.csv
cian	chiques	en	fr	homophone	en_fr_homophones_iterative.csv
dazs	vinssent	en	fr	homophone	en_fr_homophones_iterative.csv
fahd	danse	en	fr	homophone	en_fr_homophones_iterative.csv
kauk	pompes	en	fr	homophone	en_fr_homophones_iterative.csv
pee	kitsch	en	fr	homophone	en_fr_homophones_iterative.csv
nett	manque	en	fr	homophone	en_fr_homophones_iterative.csv
cech	tempes	en	fr	homophone	en_fr_homophones_iterative.csv
set	veine	en	fr	homophone	en_fr_homophones_iterative.csv
fought	sottes	en	fr	homophone	en_fr_homophones_iterative.csv
kess	net	en	fr	homophone	en_fr_homophones_iterative.csv
nu	coûts	en	fr	homophone	en_fr_homophones_iterative.csv
bawd	quête	en	fr	homophone	en_fr_homophones_iterative.csv
benn	quintes	en	fr	homophone	en_fr_homophones_iterative.csv
tock	ceps	en	fr	homophone	en_fr_homophones_iterative.csv
koos	bouses	en	fr	homophone	en_fr_homophones_iterative.csv
sikh	tic	en	fr	homophone	en_fr_homophones_iterative.csv
dawn	cep	en	fr	homophone	en_fr_homophones_iterative.csv
pesce	cosse	en	fr	homophone	en_fr_homophones_iterative.csv
booed	coudes	en	fr	homophone	en_fr_homophones_iterative.csv
putty	pythies	en	fr	homophone	en_fr_homophones_iterative.csv
ben	banquent	en	fr	homophone	en_fr_homophones_iterative.csv
voght	veine	en	fr	homophone	en_fr_homophones_iterative.csv
behn	toc	en	fr	homophone	en_fr_homophones_iterative.csv
tess	scindes	en	fr	homophone	en_fr_homophones_iterative.csv
fini	cb	en	fr	homophone	en_fr_homophones_iterative.csv
debt	ceintes	en	fr	homophone	en_fr_homophones_iterative.csv
taught	toquent	en	fr	homophone	en_fr_homophones_iterative.csv
bede	biffent	en	fr	homophone	en_fr_homophones_iterative.csv
yen	tchèque	en	fr	homophone	en_fr_homophones_iterative.csv
fahd	set	en	fr	homophone	en_fr_homophones_iterative.csv
daun	tètent	en	fr	homophone	en_fr_homophones_iterative.csv
net	mentent	en	fr	homophone	en_fr_homophones_iterative.csv
pett	banques	en	fr	homophone	en_fr_homophones_iterative.csv
cease	tite	en	fr	homophone	en_fr_homophones_iterative.csv
boff	pos	en	fr	homophone	en_fr_homophones_iterative.csv
peake	quittes	en	fr	homophone	en_fr_homophones_iterative.csv
fawn	votes	en	fr	homophone	en_fr_homophones_iterative.csv
vien	types	en	fr	homophone	en_fr_homophones_iterative.csv
et	aident	en	fr	homophone	en_fr_homophones_iterative.csv
knauss	baissent	en	fr	homophone	en_fr_homophones_iterative.csv
doo	fou	en	fr	homophone	en_fr_homophones_iterative.csv
kalk	toque	en	fr	homophone	en_fr_homophones_iterative.csv
teck	bêtes	en	fr	homophone	en_fr_homophones_iterative.csv
dummy	finis	en	fr	homophone	en_fr_homophones_iterative.csv
bong	campes	en	fr	homophone	en_fr_homophones_iterative.csv
salk	donnent	en	fr	homophone	en_fr_homophones_iterative.csv
vaugh	tans	en	fr	homophone	en_fr_homophones_iterative.csv
knott	moquent	en	fr	homophone	en_fr_homophones_iterative.csv
wehde	teintent	en	fr	homophone	en_fr_homophones_iterative.csv
shott	chèques	en	fr	homophone	en_fr_homophones_iterative.csv
seis	site	en	fr	homophone	en_fr_homophones_iterative.csv
cease	disses	en	fr	homophone	en_fr_homophones_iterative.csv
bet	panses	en	fr	homophone	en_fr_homophones_iterative.csv
poo	tous	en	fr	homophone	en_fr_homophones_iterative.csv
senne	tocs	en	fr	homophone	en_fr_homophones_iterative.csv
pesch	tanches	en	fr	homophone	en_fr_homophones_iterative.csv
cease	visent	en	fr	homophone	en_fr_homophones_iterative.csv
top	web	en	fr	homophone	en_fr_homophones_iterative.csv
fess	tinsse	en	fr	homophone	en_fr_homophones_iterative.csv
pot	pennes	en	fr	homophone	en_fr_homophones_iterative.csv
saas	dindes	en	fr	homophone	en_fr_homophones_iterative.csv
teet	disse	en	fr	homophone	en_fr_homophones_iterative.csv
kess	pètent	en	fr	homophone	en_fr_homophones_iterative.csv
mess	mentent	en	fr	homophone	en_fr_homophones_iterative.csv
tien	cinq	en	fr	homophone	en_fr_homophones_iterative.csv
talk	tente	en	fr	homophone	en_fr_homophones_iterative.csv
talk	pêne	en	fr	homophone	en_fr_homophones_iterative.csv
vette	tempe	en	fr	homophone	en_fr_homophones_iterative.csv
tepe	nippent	en	fr	homophone	en_fr_homophones_iterative.csv
web	tonte	en	fr	homophone	en_fr_homophones_iterative.csv
voute	douce	en	fr	homophone	en_fr_homophones_iterative.csv
ba	ponts	en	fr	homophone	en_fr_homophones_iterative.csv
bien	nippes	en	fr	homophone	en_fr_homophones_iterative.csv
behn	conques	en	fr	homophone	en_fr_homophones_iterative.csv
vee	se	en	fr	homophone	en_fr_homophones_iterative.csv
sepp	tonte	en	fr	homophone	en_fr_homophones_iterative.csv
puche	nouent	en	fr	homophone	en_fr_homophones_iterative.csv
gnaw	con	en	fr	homophone	en_fr_homophones_iterative.csv
veen	dîme	en	fr	homophone	en_fr_homophones_iterative.csv
tess	ponces	en	fr	homophone	en_fr_homophones_iterative.csv
penh	tentent	en	fr	homophone	en_fr_homophones_iterative.csv
tod	saintes	en	fr	homophone	en_fr_homophones_iterative.csv
todd	pendent	en	fr	homophone	en_fr_homophones_iterative.csv
me	nient	en	fr	homophone	en_fr_homophones_iterative.csv
cop	teintes	en	fr	homophone	en_fr_homophones_iterative.csv
beck	tienne	en	fr	homophone	en_fr_homophones_iterative.csv
talk	pompe	en	fr	homophone	en_fr_homophones_iterative.csv
peeve	pisses	en	fr	homophone	en_fr_homophones_iterative.csv
koppe	pop	en	fr	homophone	en_fr_homophones_iterative.csv
qui	pies	en	fr	homophone	en_fr_homophones_iterative.csv
pet	pende	en	fr	homophone	en_fr_homophones_iterative.csv
men	moques	en	fr	homophone	en_fr_homophones_iterative.csv
sheikh	chine	en	fr	homophone	en_fr_homophones_iterative.csv
zepp	socque	en	fr	homophone	en_fr_homophones_iterative.csv
fess	fêtes	en	fr	homophone	en_fr_homophones_iterative.csv
knauss	mettes	en	fr	homophone	en_fr_homophones_iterative.csv
kniep	piquent	en	fr	homophone	en_fr_homophones_iterative.csv
web	donne	en	fr	homophone	en_fr_homophones_iterative.csv
boss'	pansent	en	fr	homophone	en_fr_homophones_iterative.csv
ott	êtes	en	fr	homophone	en_fr_homophones_iterative.csv
pesce	bote	en	fr	homophone	en_fr_homophones_iterative.csv
temme	cènes	en	fr	homophone	en_fr_homophones_iterative.csv
menn	notent	en	fr	homophone	en_fr_homophones_iterative.csv
dawn	tempes	en	fr	homophone	en_fr_homophones_iterative.csv
tien	thèmes	en	fr	homophone	en_fr_homophones_iterative.csv
